Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
2,2.1,2.1.1,SN_ITK_DEFC,Norway,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Sweden,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Albania,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Kingdom,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Southern Europe,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Gibraltar,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Croatia,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bosnia and Herzegovina,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Estonia,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Andorra,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Mali,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cyprus,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Israel,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Hungary,2009,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Jordan,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,South Africa,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Egypt,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Turkey,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lithuania,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kiribati,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,New Zealand,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Samoa,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia and New Zealand,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Hungary,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Poland,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Moldova,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bermuda,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bulgaria,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Africa (exc. Sudan),2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Arab Emirates,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Romania,1992,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Gabon,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Russian Federation,1992,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Mexico,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Tunisia,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malaysia,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brunei Darussalam,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bermuda,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Moldova,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Poland,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Hungary,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bulgaria,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Japan,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Chile,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brazil,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Jordan,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kuwait,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Israel,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Azerbaijan,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Africa (exc. Sudan),2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malaysia,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brunei Darussalam,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Tunisia,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saudi Arabia,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lebanon,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Arab Emirates,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Turkey,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Egypt,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Uzbekistan,1990,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Egypt,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Faroe Islands,1992,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Denmark,1992,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ireland,1992,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Iceland,1992,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Finland,1992,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Norway,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Latvia,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lithuania,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Turkey,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Arab Emirates,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Israel,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cyprus,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saudi Arabia,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lebanon,1995,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Argentina,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Uruguay,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ireland,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Iceland,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Finland,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,New Zealand,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia and New Zealand,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Denmark,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Faroe Islands,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Estonia,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bosnia and Herzegovina,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Africa (exc. Sudan),2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lithuania,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Latvia,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Sweden,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Andorra,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Albania,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Kingdom,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Southern Europe,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Gibraltar,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Croatia,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Norway,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,South Africa,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Gabon,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia,2001,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia and New Zealand,2001,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Fiji,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kiribati,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Samoa,2005,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Mexico,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bulgaria,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Hungary,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Poland,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Moldova,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bermuda,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,2000,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,2002,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Gabon,2001,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,South Africa,2001,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Barbados,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Faroe Islands,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Africa (exc. Sudan),2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Denmark,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Japan,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Uzbekistan,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Iran, Islamic Republic of",1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Turkey,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Egypt,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cyprus,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saudi Arabia,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lebanon,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Arab Emirates,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Israel,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ireland,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Iceland,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Finland,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Egypt,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Turkmenistan,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Japan,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Turkey,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Azerbaijan,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Arab Emirates,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kuwait,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Israel,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cyprus,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saudi Arabia,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lebanon,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Jordan,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Serbia,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovenia,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Switzerland,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Netherlands,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Luxembourg,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Monaco,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Spain,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Germany,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,France,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Austria,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belgium,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ukraine,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Europe,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovakia,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Romania,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Russian Federation,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Liechtenstein,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Macedonia, Republic of",1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Western Europe,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Holy See (Vatican City State),1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Chile,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brazil,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Argentina,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Uruguay,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kazakhstan,2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Venezuela (Bolivarian Republic),2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Portugal,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,San Marino,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Italy,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malta,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greece,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),2007,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Arab Emirates,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malaysia,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Tunisia,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Azerbaijan,2004,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),2004,<5.0,String,All,A,T,E,Total,Percentage,P
